Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.11605251130426675,0.00011979773524579589,0.0,0.056418545588702046,0.006173671332634091,0.9041511295500029,0.9508694870524768,360,73,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_TYPE,0.0003008358614632847,5.2635308679836136e-06,0.0,0.056418545588702046,0.006173671332634091,0.9041511295500029,0.9508694870524768,360,73,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_ANIM,6.37855095923992e-24,6.3785509592399194e-24,0.15865525393145702,0.056418545588702046,0.006173671332634091,0.9041511295500029,0.9508694870524768,360,73,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_GEN,0.000109970373686589,3.284030349259471e-06,3.801024361260372e-246,0.056418545588702046,0.006173671332634091,0.9041511295500029,0.9508694870524768,360,73,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_NUM,0.00018594435188536802,4.099165723402447e-06,0.0,0.056418545588702046,0.006173671332634091,0.9041511295500029,0.9508694870524768,360,73,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_PERS,0.00022660396985754573,4.7575345800491e-06,0.0,0.056418545588702046,0.006173671332634091,0.9041511295500029,0.9508694870524768,360,73,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_ZIPF,6.37855095923992e-24,6.3785509592399194e-24,0.15865525393145702,0.056418545588702046,0.006173671332634091,0.9041511295500029,0.9508694870524768,360,73,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
sentence_TENSE,8.777674535925244e-05,2.861744965488142e-06,6.63251885509536e-207,0.056418545588702046,0.006173671332634091,0.9041511295500029,0.9508694870524768,360,73,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
verb_ZIPF,1.458530358517368e-06,3.9852431152571605e-07,0.00012619239288891396,0.056418545588702046,0.006173671332634091,0.9041511295500029,0.9508694870524768,360,73,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
