Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.1176121424556286,0.00012124911267493247,0.0,0.05469904361931526,0.006165331909314075,0.9054453704032106,0.9515495851462683,639,45,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_TYPE,0.0002659694298897056,4.9616827443909205e-06,0.0,0.05469904361931526,0.006165331909314075,0.9054453704032106,0.9515495851462683,639,45,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_ANIM,0.0,0.0,1.0,0.05469904361931526,0.006165331909314075,0.9054453704032106,0.9515495851462683,639,45,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_GEN,0.000151461877664716,3.818974285225757e-06,0.0,0.05469904361931526,0.006165331909314075,0.9054453704032106,0.9515495851462683,639,45,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_NUM,0.00020520256462600085,4.3021201487298134e-06,0.0,0.05469904361931526,0.006165331909314075,0.9054453704032106,0.9515495851462683,639,45,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_PERS,8.481317567412405e-05,2.8007111053954243e-06,9.6769282040735e-202,0.05469904361931526,0.006165331909314075,0.9054453704032106,0.9515495851462683,639,45,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
subj_ZIPF,0.0,0.0,1.0,0.05469904361931526,0.006165331909314075,0.9054453704032106,0.9515495851462683,639,45,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
sentence_TENSE,2.3137826277743504e-05,1.4857910956680882e-06,5.57699482421658e-55,0.05469904361931526,0.006165331909314075,0.9054453704032106,0.9515495851462683,639,45,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
verb_ZIPF,8.470556232952608e-07,2.9483849257539117e-07,0.002033305975058511,0.05469904361931526,0.006165331909314075,0.9054453704032106,0.9515495851462683,639,45,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,10,True,False,Multivariate
