Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.05264544827152181,8.065878346280737e-05,0.0,0.055852296286424824,0.006768566656766811,0.8004974961166436,0.8947183402966866,136,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,6,True,False,Multivariate
subj_TYPE,0.0012623745336242402,1.1431638632776766e-05,0.0,0.055852296286424824,0.006768566656766811,0.8004974961166436,0.8947183402966866,136,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,6,True,False,Multivariate
subj_ANIM,4.1512431432182296e-05,2.0098109146060997e-06,4.410725623624016e-95,0.055852296286424824,0.006768566656766811,0.8004974961166436,0.8947183402966866,136,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,6,True,False,Multivariate
subj_GEN,5.412300659940074e-06,7.511485624974551e-07,2.8943975556839665e-13,0.055852296286424824,0.006768566656766811,0.8004974961166436,0.8947183402966866,136,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,6,True,False,Multivariate
subj_NUM,4.735056580523541e-05,2.173061937311871e-06,1.4498497599007524e-105,0.055852296286424824,0.006768566656766811,0.8004974961166436,0.8947183402966866,136,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,6,True,False,Multivariate
subj_PERS,0.00010102448563197758,3.2556179719965324e-06,1.0353053921480757e-211,0.055852296286424824,0.006768566656766811,0.8004974961166436,0.8947183402966866,136,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,6,True,False,Multivariate
subj_ZIPF,3.337019693572056e-05,1.6728674940494876e-06,7.815546790031886e-89,0.055852296286424824,0.006768566656766811,0.8004974961166436,0.8947183402966866,136,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,6,True,False,Multivariate
sentence_TENSE,1.848752538258135e-05,1.3897791045034322e-06,1.1194013512464837e-40,0.055852296286424824,0.006768566656766811,0.8004974961166436,0.8947183402966866,136,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,6,True,False,Multivariate
verb_ZIPF,1.0849952729247209e-05,1.0321487682347835e-06,3.802964337731112e-26,0.055852296286424824,0.006768566656766811,0.8004974961166436,0.8947183402966866,136,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,6,True,False,Multivariate
