Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.050871071855924814,8.714196014943556e-05,0.0,0.05815303817944986,0.008265105416614859,0.756831771790532,0.8699947938296608,461,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_TYPE,9.303609647292045e-05,3.39974639289174e-06,3.5218274300494676e-165,0.05815303817944986,0.008265105416614859,0.756831771790532,0.8699947938296608,461,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_ANIM,0.0002201501794518898,5.618208947744812e-06,0.0,0.05815303817944986,0.008265105416614859,0.756831771790532,0.8699947938296608,461,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_GEN,6.352220363231624e-06,8.781154442990114e-07,2.346172632830996e-13,0.05815303817944986,0.008265105416614859,0.756831771790532,0.8699947938296608,461,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_NUM,1.8549773878546919e-06,4.636730560457829e-07,3.158903603701557e-05,0.05815303817944986,0.008265105416614859,0.756831771790532,0.8699947938296608,461,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_PERS,0.0,0.0,1.0,0.05815303817944986,0.008265105416614859,0.756831771790532,0.8699947938296608,461,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_ZIPF,1.3337536954260795e-06,4.2199669793154415e-07,0.0007872808192824439,0.05815303817944986,0.008265105416614859,0.756831771790532,0.8699947938296608,461,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
sentence_TENSE,3.308538934609833e-06,6.439397088319737e-07,1.3886565791372892e-07,0.05815303817944986,0.008265105416614859,0.756831771790532,0.8699947938296608,461,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
verb_ZIPF,0.0,0.0,1.0,0.05815303817944986,0.008265105416614859,0.756831771790532,0.8699947938296608,461,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
