Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.05101645383937345,7.862395157784565e-05,0.0,0.05271101261828562,0.006610414741544333,0.7980140322207132,0.8933294322529208,163,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_TYPE,0.000774001548496697,8.821642539281748e-06,0.0,0.05271101261828562,0.006610414741544333,0.7980140322207132,0.8933294322529208,163,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_ANIM,0.00027220220803566355,5.742463086915181e-06,0.0,0.05271101261828562,0.006610414741544333,0.7980140322207132,0.8933294322529208,163,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_GEN,4.487468616225643e-06,6.613250031422213e-07,5.781361739994962e-12,0.05271101261828562,0.006610414741544333,0.7980140322207132,0.8933294322529208,163,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_NUM,0.0,0.0,1.0,0.05271101261828562,0.006610414741544333,0.7980140322207132,0.8933294322529208,163,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_PERS,0.0,0.0,1.0,0.05271101261828562,0.006610414741544333,0.7980140322207132,0.8933294322529208,163,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
subj_ZIPF,1.0127401179894107e-06,3.096930081706102e-07,0.0005374675162427021,0.05271101261828562,0.006610414741544333,0.7980140322207132,0.8933294322529208,163,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
sentence_TENSE,7.12045802393188e-06,8.370315593494319e-07,8.94016672319468e-18,0.05271101261828562,0.006610414741544333,0.7980140322207132,0.8933294322529208,163,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
verb_ZIPF,8.601922648973727e-07,2.940440256439194e-07,0.0017201462068106158,0.05271101261828562,0.006610414741544333,0.7980140322207132,0.8933294322529208,163,22,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,4,True,False,Multivariate
