Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.0976297843936233,9.503313040722877e-05,0.0,0.04621151736944695,0.00447932795976942,0.919597031077269,0.9589619407067776,194,57,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_TYPE,0.004649082906943712,1.8028361979967404e-05,0.0,0.04621151736944695,0.00447932795976942,0.919597031077269,0.9589619407067776,194,57,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_ANIM,0.0001365424042212593,3.1980072063096145e-06,0.0,0.04621151736944695,0.00447932795976942,0.919597031077269,0.9589619407067776,194,57,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_GEN,5.1241322702937634e-05,1.779939361545634e-06,1.5052789177277091e-182,0.04621151736944695,0.00447932795976942,0.919597031077269,0.9589619407067776,194,57,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_NUM,9.08170756635465e-06,7.64778115788487e-07,7.985767461397141e-33,0.04621151736944695,0.00447932795976942,0.919597031077269,0.9589619407067776,194,57,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_PERS,0.0,0.0,1.0,0.04621151736944695,0.00447932795976942,0.919597031077269,0.9589619407067776,194,57,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_ZIPF,0.0,0.0,1.0,0.04621151736944695,0.00447932795976942,0.919597031077269,0.9589619407067776,194,57,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
sentence_TENSE,3.523074961563286e-06,4.840010786770065e-07,1.68071754199424e-13,0.04621151736944695,0.00447932795976942,0.919597031077269,0.9589619407067776,194,57,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
verb_ZIPF,2.5632275831027088e-05,1.2662778040622163e-06,2.0799466425677775e-91,0.04621151736944695,0.00447932795976942,0.919597031077269,0.9589619407067776,194,57,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
