Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.11632534115351434,0.0001151394463865677,0.0,0.05485676453444378,0.0055832612260849,0.9155614507575143,0.9568499551958443,111,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_TYPE,0.004856451826686116,2.062646041932166e-05,0.0,0.05485676453444378,0.0055832612260849,0.9155614507575143,0.9568499551958443,111,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_ANIM,5.737757313008393e-05,2.1498157105175873e-06,3.113405781095995e-157,0.05485676453444378,0.0055832612260849,0.9155614507575143,0.9568499551958443,111,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_GEN,0.0001224483057315618,3.1813033253874244e-06,0.0,0.05485676453444378,0.0055832612260849,0.9155614507575143,0.9568499551958443,111,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_NUM,4.601766258676194e-05,1.940856176382149e-06,1.422409479619709e-124,0.05485676453444378,0.0055832612260849,0.9155614507575143,0.9568499551958443,111,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_PERS,0.0,0.0,1.0,0.05485676453444378,0.0055832612260849,0.9155614507575143,0.9568499551958443,111,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
subj_ZIPF,0.0,0.0,1.0,0.05485676453444378,0.0055832612260849,0.9155614507575143,0.9568499551958443,111,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
sentence_TENSE,1.1912719159041827e-06,3.1510613322025294e-07,7.824371342732796e-05,0.05485676453444378,0.0055832612260849,0.9155614507575143,0.9568499551958443,111,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
verb_ZIPF,2.3446284229525595e-08,4.199305382849274e-08,0.2883070725340048,0.05485676453444378,0.0055832612260849,0.9155614507575143,0.9568499551958443,111,8,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,2,True,False,Multivariate
