Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.0879615741213832,0.00011663280587125207,0.0,0.0595199404418881,0.008221011291465932,0.8431562370435586,0.9182429104480766,220,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,7,True,False,Multivariate
subj_TYPE,0.0,0.0,1.0,0.0595199404418881,0.008221011291465932,0.8431562370435586,0.9182429104480766,220,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,7,True,False,Multivariate
subj_ANIM,9.904880807048153e-05,3.322358198182323e-06,1.3330969852874858e-195,0.0595199404418881,0.008221011291465932,0.8431562370435586,0.9182429104480766,220,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,7,True,False,Multivariate
subj_GEN,5.6037629949616524e-06,8.54487902854166e-07,2.726040339268581e-11,0.0595199404418881,0.008221011291465932,0.8431562370435586,0.9182429104480766,220,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,7,True,False,Multivariate
subj_NUM,2.3445860758521886e-05,1.6897547462572992e-06,4.4706612397732714e-44,0.0595199404418881,0.008221011291465932,0.8431562370435586,0.9182429104480766,220,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,7,True,False,Multivariate
subj_PERS,3.059912812283588e-05,1.8630918943876887e-06,6.456199241581857e-61,0.0595199404418881,0.008221011291465932,0.8431562370435586,0.9182429104480766,220,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,7,True,False,Multivariate
subj_ZIPF,0.0,0.0,1.0,0.0595199404418881,0.008221011291465932,0.8431562370435586,0.9182429104480766,220,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,7,True,False,Multivariate
sentence_TENSE,5.919729367022325e-06,8.667789213329848e-07,4.258406359466835e-12,0.0595199404418881,0.008221011291465932,0.8431562370435586,0.9182429104480766,220,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,7,True,False,Multivariate
verb_ZIPF,-4.195274768294503e-08,4.0736820661586034e-08,0.8484594008983111,0.0595199404418881,0.008221011291465932,0.8431562370435586,0.9182429104480766,220,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,7,True,False,Multivariate
