Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.06648489742623087,9.77111960302899e-05,0.0,0.05825768832577341,0.007770838073140128,0.8107238184773333,0.9004102003549889,58,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,11,True,False,Multivariate
subj_TYPE,4.942458400377359e-05,2.4408083313000244e-06,1.8027594635994904e-91,0.05825768832577341,0.007770838073140128,0.8107238184773333,0.9004102003549889,58,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,11,True,False,Multivariate
subj_ANIM,0.0,0.0,1.0,0.05825768832577341,0.007770838073140128,0.8107238184773333,0.9004102003549889,58,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,11,True,False,Multivariate
subj_GEN,5.155371291233034e-05,2.482481976440871e-06,4.303092104471119e-96,0.05825768832577341,0.007770838073140128,0.8107238184773333,0.9004102003549889,58,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,11,True,False,Multivariate
subj_NUM,0.0,0.0,1.0,0.05825768832577341,0.007770838073140128,0.8107238184773333,0.9004102003549889,58,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,11,True,False,Multivariate
subj_PERS,0.0,0.0,1.0,0.05825768832577341,0.007770838073140128,0.8107238184773333,0.9004102003549889,58,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,11,True,False,Multivariate
subj_ZIPF,0.0,0.0,1.0,0.05825768832577341,0.007770838073140128,0.8107238184773333,0.9004102003549889,58,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,11,True,False,Multivariate
sentence_TENSE,8.272560415882061e-07,3.2251205097263064e-07,0.005158207994638259,0.05825768832577341,0.007770838073140128,0.8107238184773333,0.9004102003549889,58,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,11,True,False,Multivariate
verb_ZIPF,1.1868121747440226e-06,3.570833908186543e-07,0.00044427398632057287,0.05825768832577341,0.007770838073140128,0.8107238184773333,0.9004102003549889,58,4,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,11,True,False,Multivariate
