Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.023584607207884273,5.1223634381326374e-05,0.0,0.06116581629665181,0.006659692226415723,0.6997247835719073,0.8365252939455508,600,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_TYPE,0.005723005241022921,2.426046276984512e-05,0.0,0.06116581629665181,0.006659692226415723,0.6997247835719073,0.8365252939455508,600,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_ANIM,0.0005199290255012565,7.6233764897301774e-06,0.0,0.06116581629665181,0.006659692226415723,0.6997247835719073,0.8365252939455508,600,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_GEN,2.8158873794191063e-05,1.5726119844645822e-06,5.312981016833343e-72,0.06116581629665181,0.006659692226415723,0.6997247835719073,0.8365252939455508,600,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_NUM,1.6278052135997822e-05,1.2329062271168013e-06,4.215864222063217e-40,0.06116581629665181,0.006659692226415723,0.6997247835719073,0.8365252939455508,600,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_PERS,8.205770483867666e-06,9.009218936008235e-07,4.188272457341075e-20,0.06116581629665181,0.006659692226415723,0.6997247835719073,0.8365252939455508,600,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_ZIPF,7.29051375871787e-05,2.4047864122836706e-06,3.4554617473224616e-202,0.06116581629665181,0.006659692226415723,0.6997247835719073,0.8365252939455508,600,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
sentence_TENSE,0.000904958200846086,9.500534177206761e-06,0.0,0.06116581629665181,0.006659692226415723,0.6997247835719073,0.8365252939455508,600,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
verb_ZIPF,5.930963815714918e-05,2.4246991322334966e-06,1.9399445447857426e-132,0.06116581629665181,0.006659692226415723,0.6997247835719073,0.8365252939455508,600,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
