Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.01186576282147374,4.3436887576236414e-05,0.0,0.07869140663427612,0.010314526755602915,0.46662745468511313,0.6831931386819177,175,607,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_TYPE,0.002261632212992807,1.866411638956114e-05,0.0,0.07869140663427612,0.010314526755602915,0.46662745468511313,0.6831931386819177,175,607,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_ANIM,0.0004413676641015852,8.171426903459103e-06,0.0,0.07869140663427612,0.010314526755602915,0.46662745468511313,0.6831931386819177,175,607,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_GEN,7.920947720865602e-05,3.4949550624347357e-06,5.082465599985932e-114,0.07869140663427612,0.010314526755602915,0.46662745468511313,0.6831931386819177,175,607,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_NUM,6.10422486050544e-06,9.84799012624301e-07,2.8511431370721607e-10,0.07869140663427612,0.010314526755602915,0.46662745468511313,0.6831931386819177,175,607,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_PERS,1.5308522302175807e-22,1.097403584607496e-22,0.08151146054141584,0.07869140663427612,0.010314526755602915,0.46662745468511313,0.6831931386819177,175,607,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_ZIPF,0.0002809579306171801,6.463972758239561e-06,0.0,0.07869140663427612,0.010314526755602915,0.46662745468511313,0.6831931386819177,175,607,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
sentence_TENSE,0.0026280883747854572,2.0136464026201447e-05,0.0,0.07869140663427612,0.010314526755602915,0.46662745468511313,0.6831931386819177,175,607,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
verb_ZIPF,0.0003317986370919465,7.226516640815716e-06,0.0,0.07869140663427612,0.010314526755602915,0.46662745468511313,0.6831931386819177,175,607,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
