Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.01481899838227198,4.8627092060489833e-05,0.0,0.07842369402854696,0.010254730649445463,0.5174526609577637,0.7194147620449439,595,479,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_TYPE,0.0030131315711499364,2.1534291587240343e-05,0.0,0.07842369402854696,0.010254730649445463,0.5174526609577637,0.7194147620449439,595,479,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_ANIM,0.0005456345551193197,9.08011884484714e-06,0.0,0.07842369402854696,0.010254730649445463,0.5174526609577637,0.7194147620449439,595,479,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_GEN,7.249507452003378e-05,3.3123057740269615e-06,1.7432398860472318e-106,0.07842369402854696,0.010254730649445463,0.5174526609577637,0.7194147620449439,595,479,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_NUM,1.1586152929628956e-05,1.3076621370551573e-06,3.993417689841484e-19,0.07842369402854696,0.010254730649445463,0.5174526609577637,0.7194147620449439,595,479,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_PERS,-2.551420383695968e-23,1.2757146950088261e-22,0.5792594333698098,0.07842369402854696,0.010254730649445463,0.5174526609577637,0.7194147620449439,595,479,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
subj_ZIPF,0.0002568507474210924,6.131275759236282e-06,0.0,0.07842369402854696,0.010254730649445463,0.5174526609577637,0.7194147620449439,595,479,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
sentence_TENSE,0.002838367803412182,2.0866796004259628e-05,0.0,0.07842369402854696,0.010254730649445463,0.5174526609577637,0.7194147620449439,595,479,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
verb_ZIPF,0.00027793163456710994,6.65115704361949e-06,0.0,0.07842369402854696,0.010254730649445463,0.5174526609577637,0.7194147620449439,595,479,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,5,True,False,Multivariate
