Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.1292439571636073,0.00013498985964019731,0.0,0.06435834019778028,0.007248136333625858,0.8999236655347342,0.9486459840467407,408,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_TYPE,0.0008309144587115838,9.612663725377236e-06,0.0,0.06435834019778028,0.007248136333625858,0.8999236655347342,0.9486459840467407,408,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_ANIM,0.0,0.0,1.0,0.06435834019778028,0.007248136333625858,0.8999236655347342,0.9486459840467407,408,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_GEN,7.801558328373357e-05,2.860129812392164e-06,3.982719771350245e-164,0.06435834019778028,0.007248136333625858,0.8999236655347342,0.9486459840467407,408,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_NUM,0.0001301428151377988,3.714867201438379e-06,3.543117611625933e-269,0.06435834019778028,0.007248136333625858,0.8999236655347342,0.9486459840467407,408,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_PERS,0.0,0.0,1.0,0.06435834019778028,0.007248136333625858,0.8999236655347342,0.9486459840467407,408,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_ZIPF,0.0,0.0,1.0,0.06435834019778028,0.007248136333625858,0.8999236655347342,0.9486459840467407,408,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
sentence_TENSE,5.729391466688343e-05,2.5062110931158006e-06,5.709945425520792e-116,0.06435834019778028,0.007248136333625858,0.8999236655347342,0.9486459840467407,408,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
verb_ZIPF,3.166900457447818e-05,1.8325364697520542e-06,3.2411954439524527e-67,0.06435834019778028,0.007248136333625858,0.8999236655347342,0.9486459840467407,408,117,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
