Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.03987078225650694,8.998625674184843e-05,0.0,0.0938637861811002,0.013433718038141695,0.6270202782184121,0.7918650378800438,397,768,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_TYPE,0.004338087356915445,2.9885671423986324e-05,0.0,0.0938637861811002,0.013433718038141695,0.6270202782184121,0.7918650378800438,397,768,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_ANIM,5.790723742257447e-07,3.2500162742882365e-07,0.03739482275610468,0.0938637861811002,0.013433718038141695,0.6270202782184121,0.7918650378800438,397,768,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_GEN,5.220577421163753e-05,3.177715181496574e-06,5.957951028743535e-61,0.0938637861811002,0.013433718038141695,0.6270202782184121,0.7918650378800438,397,768,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_NUM,0.0002512653558540729,7.03181307037353e-06,6.15150518333123e-280,0.0938637861811002,0.013433718038141695,0.6270202782184121,0.7918650378800438,397,768,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_PERS,9.473028056027371e-05,5.3573812613850055e-06,2.8754495145961767e-70,0.0938637861811002,0.013433718038141695,0.6270202782184121,0.7918650378800438,397,768,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_ZIPF,0.0,0.0,1.0,0.0938637861811002,0.013433718038141695,0.6270202782184121,0.7918650378800438,397,768,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
sentence_TENSE,0.00035224367080375144,8.444993360038366e-06,0.0,0.0938637861811002,0.013433718038141695,0.6270202782184121,0.7918650378800438,397,768,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
verb_ZIPF,0.00037053104093990967,8.81837747962787e-06,0.0,0.0938637861811002,0.013433718038141695,0.6270202782184121,0.7918650378800438,397,768,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
