Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.11878119704193649,0.00011473216501381514,0.0,0.04897905578039105,0.005290227819646521,0.9185284560524479,0.9584043998288801,398,17,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_TYPE,4.2584722453489445e-05,1.8586189485557775e-06,1.7628758280314056e-116,0.04897905578039105,0.005290227819646521,0.9185284560524479,0.9584043998288801,398,17,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_ANIM,3.209338203494068e-06,5.189554950148142e-07,3.1203900658712483e-10,0.04897905578039105,0.005290227819646521,0.9185284560524479,0.9584043998288801,398,17,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_GEN,5.798056061850225e-05,2.0993752091631757e-06,3.3818017040511944e-168,0.04897905578039105,0.005290227819646521,0.9185284560524479,0.9584043998288801,398,17,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_NUM,1.9378256394297866e-05,1.2147826750753357e-06,1.3788015116333648e-57,0.04897905578039105,0.005290227819646521,0.9185284560524479,0.9584043998288801,398,17,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_PERS,0.0,0.0,1.0,0.04897905578039105,0.005290227819646521,0.9185284560524479,0.9584043998288801,398,17,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_ZIPF,0.0,0.0,1.0,0.04897905578039105,0.005290227819646521,0.9185284560524479,0.9584043998288801,398,17,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
sentence_TENSE,9.758085861136054e-06,8.889735864786723e-07,2.4705719166618634e-28,0.04897905578039105,0.005290227819646521,0.9185284560524479,0.9584043998288801,398,17,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
verb_ZIPF,0.0,0.0,1.0,0.04897905578039105,0.005290227819646521,0.9185284560524479,0.9584043998288801,398,17,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
