Feature,importance,std,pval,score_MAE,score_MSE,score_R2,score_R,unit,top_units,top_units_rank,dataset,_model,seed,step,add_special_tokens,zscore,take_activation_from,distance_metric,layer,min_max,conditional,Method
sentence_GROUP,0.07807156034070381,0.00010011256911929948,0.0,0.05218681602512888,0.006722509430220094,0.8536844572088702,0.9239565341913862,73,6,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_TYPE,0.0,0.0,1.0,0.05218681602512888,0.006722509430220094,0.8536844572088702,0.9239565341913862,73,6,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_ANIM,7.554358898912233e-05,3.011451170915487e-06,3.585057200096128e-139,0.05218681602512888,0.006722509430220094,0.8536844572088702,0.9239565341913862,73,6,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_GEN,5.048656325477275e-05,2.1357007400689327e-06,7.596139540848691e-124,0.05218681602512888,0.006722509430220094,0.8536844572088702,0.9239565341913862,73,6,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_NUM,1.4206045796031137e-05,1.1798421499741015e-06,1.0864156424345087e-33,0.05218681602512888,0.006722509430220094,0.8536844572088702,0.9239565341913862,73,6,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_PERS,1.6560386612393426e-05,1.3008454901804641e-06,2.00186855220203e-37,0.05218681602512888,0.006722509430220094,0.8536844572088702,0.9239565341913862,73,6,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
subj_ZIPF,0.0,0.0,1.0,0.05218681602512888,0.006722509430220094,0.8536844572088702,0.9239565341913862,73,6,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
sentence_TENSE,3.8051412455440626e-06,6.275993846125585e-07,6.679874341655846e-10,0.05218681602512888,0.006722509430220094,0.8536844572088702,0.9239565341913862,73,6,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
verb_ZIPF,0.0,0.0,1.0,0.05218681602512888,0.006722509430220094,0.8536844572088702,0.9239565341913862,73,6,R2,short_sentence,bert-base-uncased,0,,True,False,first-token,euclidean,8,True,False,Multivariate
